target_id	length	eff_length	est_counts	tpm
rna77	14300	14265	439.594	6.12627
rna78	14089	14054	763.885	10.8055
rna83	6159	6124	93.7282	3.04265
rna81	4544	4509	396.636	17.4875
rna82	4606	4571	95.1258	4.13717
rna80	4421	4386	1444.51	65.474
rna79	4544	4509	0	0
rna84	1474	1439	20.4555	2.82595
rna85	4011	3976	756.563	37.8282
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	63.4426	2.29525
rna89	4942	4907	1594.4	64.5949
rna91	2164	2129	7.35574	0.686859
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	41.8765	2.0177
rna94	1791	1756	2.00627	0.227134
rna95	7798	7763	1410.03	36.1091
rna96	1263	1228	114.495	18.5356
rna97	1507	1472	0	0
rna98	147	112	13.5574	24.0644
rna99	1089	1054	10	1.88615
rna100	3465	3430	1042.83	60.4416
rna101	3014	2979	742.169	49.5278
rna102	2233	2198	1511.9	136.746
rna103	556	521	0	0
rna104	937	902	3	0.661198
rna106	2689	2654	273.995	20.5238
rna105	2799	2764	161.169	11.5921
rna107	4147	4112	468.587	22.6544
rna108	3811	3776	167.413	8.81403
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	1009.01	121.645
rna112	1416	1381	207.819	29.9164
rna111	1532	1497	447.168	59.3835
rna114	1231	1196	209	34.7402
rna118	2623	2588	0	0
rna117	2429	2394	27.8663	2.31405
rna115	2665	2630	993.134	75.0704
rna116	2757	2722	0	0
rna119	443	408	28	13.6431
rna120	2938	2903	867.404	59.4006
rna121	3327	3292	0	0
rna122	3374	3339	387.596	23.077
rna123	3403	3368	292.411	17.2599
rna124	73	38	0.148642	0.777632
rna125	719	684	219	63.6509
rna126	5004	4969	1180.59	47.2331
rna127	1408	1373	35.8995	5.19798
rna128	977	942	505.1	106.597
rna129	72	37	7	37.6108
rna130	2528	2493	387	30.8607
rna131	3012	2977	291	19.4326
rna132	4581	4546	22	0.962077
rna136	1963	1928	0	0
rna135	1986	1951	15.8485	1.61491
rna133	1999	1964	631.201	63.8914
rna134	1907	1872	20.9509	2.22492
rna137	3630	3595	32	1.76957
rna138	2375	2340	8.66847	0.73645
rna140	107	72	1	2.76111
rna141	22	23	0	0
rna142	119	84	0	0
rna143	21	22	0	0
rna144	1328	1293	8.00315	1.23049
rna145	1189	1154	0	0
rna139	2657	2622	22.3315	1.69318
rna146	3248	3213	12	0.742484
rna147	5977	5942	51	1.70629
rna148	4414	4379	0	0
rna149	5848	5813	0	0
rna157	3268	3233	5.99992	0.368941
rna158	899	864	5	1.15046
rna150	6141	6106	5.0503	0.164428
rna151	4784	4749	38.9424	1.63019
rna152	5907	5872	0	0
rna153	4704	4669	0	0
rna154	4412	4377	0	0
rna155	4661	4626	8.54048	0.367023
rna156	4160	4125	24.4668	1.17915
rna159	1629	1594	12.8611	1.60401
rna163	82	47	0	0
rna164	1464	1429	6	0.83471
rna165	4796	4761	48.3943	2.02075
rna166	8094	8059	8.207	0.202451
rna167	7887	7852	10.5264	0.266513
rna168	8169	8134	25.8597	0.632026
rna169	8148	8113	2.05786e-007	5.04255e-009
rna170	8251	8216	0	0
rna160	1804	1769	0	0
rna161	2772	2737	613.199	44.5393
rna162	1631	1596	12.6727	1.57854
rna171	1399	1364	3.11302	0.453715
rna172	2605	2570	0	0
rna173	2503	2468	506	40.7589
rna174	2094	2059	0	0
rna175	1367	1332	38	5.67147
rna187	1426	1391	12.01	1.71645
rna185	1453	1418	0	0
rna186	1487	1452	17.0036	2.32804
rna183	1444	1409	0	0
rna184	1466	1431	0	0
rna182	1163	1128	4.02923	0.710116
rna181	1580	1545	19.1818	2.46818
rna180	2304	2269	0	0
rna179	2288	2253	8.57881e-006	7.56976e-007
rna178	1869	1834	0.716454	0.0776615
rna177	2100	2065	0	0
rna176	2071	2036	6.05902	0.591617
rna188	2361	2326	67	5.7264
rna189	2256	2221	64	5.72859
rna190	2140	2105	0	0
rna191	1955	1920	0	0
rna192	2067	2032	0	0
rna196	1155	1120	82.2858	14.6057
rna195	1005	970	228.263	46.7822
rna194	1152	1117	0	0
rna193	1015	980	0.00109636	0.000222404
rna197	516	481	226.47	93.6015
rna198	1143	1108	2	0.358845
rna199	1149	1114	255	45.5063
rna200	533	498	155	61.8755
rna201	1144	1109	89	15.9542
rna202	7618	7583	1761	46.1673
rna203	2103	2068	220	21.1489
rna204	6766	6731	3141.06	92.7711
rna206	1109	1074	0	0
rna205	2111	2076	3	0.287283
rna207	3358	3323	2484.67	148.647
rna208	1894	1859	183.56	19.6298
rna209	7243	7208	78.6475	2.16914
rna213	1431	1396	271.373	38.6454
rna212	2058	2023	0	0
rna210	2024	1989	0	0
rna211	1934	1899	0	0
rna214	4265	4230	949.6	44.629
rna215	4217	4182	767.078	36.4647
rna216	1391	1356	4.65911	0.683062
rna217	2870	2835	31.6076	2.21644
rna218	942	907	0	0
rna219	1027	992	9	1.80363
rna220	5207	5172	231.68	8.90525
rna221	5212	5177	378.32	14.5277
rna222	748	713	15	4.18233
rna223	4396	4361	33.3826	1.52178
rna224	4411	4376	939.617	42.6865
rna225	1975	1940	400.889	41.0808
rna226	1921	1886	665.843	70.1854
rna227	203	168	12.2675	14.5165
rna228	1441	1406	475.359	67.2129
rna230	895	860	56.6413	13.0934
rna229	929	894	0	0
rna231	2383	2348	955.379	80.8899
rna232	6280	6245	0.417687	0.0132964
rna233	6283	6248	1359.2	43.2474
rna234	597	562	1867	660.427
rna236	2208	2173	467.301	42.7517
rna235	2236	2201	72.6993	6.56639
rna237	1266	1231	5	0.807474
rna238	4947	4912	212.155	8.58642
rna245	1423	1388	23	3.29424
rna239	4476	4441	329.507	14.7503
rna240	4697	4662	0.0055529	0.00023679
rna246	1039	1004	1	0.198008
rna247	1165	1130	0	0
rna241	5124	5089	33.6628	1.31503
rna242	5164	5129	0	0
rna243	4837	4802	20.4854	0.848085
rna244	4832	4797	10.3423	0.428613
rna249	349	314	1	0.633121
rna248	620	585	2.56675	0.872256
rna253	2641	2606	92.7509	7.07555
rna250	2963	2928	0	0
rna251	2966	2931	0.00154553	0.000104828
rna252	3231	3196	20.6808	1.2864
rna254	955	920	7	1.51261
rna255	265	230	1.54081	1.3318
rna256	2577	2542	14.4592	1.1308
rna257	715	680	14	4.09294
rna260	2686	2651	0	0
rna258	2685	2650	49	3.67593
rna259	2786	2751	0	0
rna261	2734	2699	190	13.9948
rna262	1874	1839	1	0.108102
rna263	2213	2178	3	0.273829
rna264	892	857	73.9634	17.1574
rna265	1056	1021	37.8474	7.36931
rna266	1074	1039	3.27951e-008	6.27494e-009
rna267	1093	1058	57.1892	10.746
rna268	2835	2800	325.448	23.1068
rna269	82	47	0	0
rna270	3679	3644	0.0599417	0.00327015
rna271	3665	3630	5.94006	0.325312
rna272	3761	3726	0	0
rna273	684	649	9	2.75686
rna276	1281	1246	250.886	40.029
rna277	1233	1198	43.5467	7.22628
rna278	1756	1721	193.893	22.3974
rna279	1185	1150	812.334	140.428
rna274	1924	1889	603.225	63.484
rna275	1876	1841	198.768	21.4639
rna280	2902	2867	554.467	38.4472
rna281	2690	2655	289.399	21.6695
rna282	4107	4072	385.438	18.8176
rna283	4148	4113	1323.29	63.9606
rna284	865	830	68.4071	16.3847
rna286	1476	1441	66.5879	9.18645
rna285	1463	1428	19.4121	2.70247
rna287	2970	2935	1288	87.2417
rna288	3322	3287	1192	72.093
rna289	859	824	809	195.181
rna290	3663	3628	251.295	13.77
rna291	3228	3193	508.705	31.6726
rna292	940	905	3161	694.372
rna293	3024	2989	349.38	23.2375
rna295	2732	2697	632.699	46.6372
rna294	2706	2671	13.921	1.03613
rna297	1661	1626	742.362	90.7636
rna296	1635	1600	1.3044	0.162071
rna298	2098	2063	67.3336	6.48857
rna299	882	847	258	60.5554
rna300	4532	4497	368.885	16.3074
rna301	4697	4662	73.8509	3.1492
rna302	3685	3650	9.26386	0.504563
rna303	3460	3425	1373.03	79.6958
rna304	3386	3351	228.972	13.5839
rna305	3108	3073	1520.69	98.3771
rna306	1305	1270	211	33.029
rna308	1800	1765	551.305	62.096
rna307	1842	1807	519.695	57.1751
rna309	1404	1369	1281.73	186.128
rna310	1206	1171	102.265	17.3615
rna311	2640	2605	71.9221	5.48872
rna312	2346	2311	289.078	24.8675
rna313	2902	2867	2990	207.329
rna314	2508	2473	358	28.779
rna315	1021	986	268	54.0349
rna317	3567	3532	717.527	40.3863
rna318	3639	3604	0	0
rna316	3910	3875	26.6702	1.36827
rna319	3594	3559	906.802	50.6525
rna320	2883	2848	425	29.6664
rna322	1451	1416	443.601	62.2796
rna321	1570	1535	0	0
rna323	1856	1821	64.399	7.0305
rna324	592	557	2292	818.043
rna325	75	40	0	0
rna326	5379	5344	5800	215.764
rna327	738	703	145	41.0043
rna331	4622	4587	147.761	6.40393
rna328	5994	5959	0	0
rna329	5982	5947	116.768	3.90339
rna330	5967	5932	53.0965	1.77943
rna332	5854	5819	699.375	23.8934
rna333	1718	1683	898	106.074
rna337	2185	2150	470.455	43.5007
rna335	3030	2995	643.229	42.6958
rna336	3033	2998	0	0
rna334	3007	2972	305.907	20.4624
rna339	721	686	14.2697	4.1353
rna338	2788	2753	61.5471	4.44445
rna340	1857	1822	46.2401	5.0453
rna341	1662	1627	2	0.244376
rna342	2506	2471	151	12.1484
rna343	5668	5633	1024.38	36.1524
rna346	1544	1509	8.41941	1.1092
rna345	1493	1458	0	0
rna344	1447	1412	120.201	16.9235
rna347	1510	1475	171	23.0473
rna348	2693	2658	252	18.8479
rna350	2572	2537	0	0
rna349	2588	2553	554	43.1395
rna351	3988	3953	15.657	0.787407
rna352	3978	3943	322.221	16.2459
rna353	3498	3463	356.423	20.4611
rna354	1233	1198	337	55.9229
rna355	563	528	692.699	260.812
rna356	5717	5682	1292	45.2041
rna357	895	860	33.3649	7.71273
rna358	849	814	146.635	35.8121
rna359	1961	1926	383	39.5329
rna360	906	871	4571	1043.3
rna361	3276	3241	222.558	13.6515
rna362	3225	3190	93.9555	5.85529
rna363	3118	3083	6.50565	0.419502
rna364	3112	3077	805.981	52.0732
rna365	6886	6851	521.458	15.1315
rna366	7113	7078	0	0
rna367	7084	7049	15.8443	0.446852
rna368	7094	7059	7.01929e-008	1.97682e-009
rna369	6977	6942	146.098	4.18384
rna370	7037	7002	2.95335	0.0838512
rna371	7069	7034	2001.57	56.5698
rna372	7049	7014	2.15186	0.060991
rna373	6986	6951	0	0
rna374	7026	6991	651.56	18.5281
rna375	6887	6852	2768.56	80.3256
rna376	6895	6860	3968.87	115.016
rna377	6883	6848	293.845	8.53042
rna378	3028	2993	32.1094	2.13276
rna379	3037	3002	0.890616	0.0589789
rna380	1063	1028	2.01014	0.388731
rna381	4102	4067	42.5995	2.08232
rna382	910	875	185	42.032
rna383	8371	8336	607.799	14.495
rna392	5234	5199	1205.42	46.0929
rna384	8392	8357	0	0
rna385	8371	8336	0	0
rna386	8173	8138	0	0
rna387	8152	8117	26.5958	0.651381
rna388	7990	7955	0	0
rna389	7948	7913	9.31287	0.233969
rna390	8311	8276	0	0
rna391	8243	8208	5.82339	0.141044
rna393	5454	5419	0	0
rna394	8563	8528	12.8678	0.299967
rna395	8276	8241	0	0
rna396	6413	6378	44.4229	1.38465
rna397	2833	2798	340.465	24.1903
rna398	2381	2346	252.535	21.3999
rna400	1993	1958	55.7644	5.66188
rna399	1702	1667	733.236	87.4429
rna401	2158	2123	118	11.0497
rna402	2377	2342	0	0
rna404	497	462	0	0
rna403	644	609	0	0
rna406	3560	3525	179.381	10.1166
rna405	3210	3175	233.336	14.6101
rna407	2413	2378	2.15231	0.179932
rna408	2408	2373	26.5677	2.22573
rna409	5568	5533	3756.76	134.98
rna410	5527	5492	349.246	12.642
rna415	164	129	1	1.54109
rna416	4287	4252	1325.42	61.9696
rna417	4374	4339	1595.96	73.1222
rna418	4419	4384	117.48	5.32732
rna419	4464	4429	1237.13	55.53
rna420	2010	1975	12	1.2079
rna411	6997	6962	51.35	1.4663
rna412	5361	5326	320.517	11.9637
rna413	5774	5739	189.688	6.57083
rna414	5757	5722	0	0
rna421	865	830	613	146.825
rna422	747	712	8	2.23371
rna423	2452	2417	32.9228	2.70793
rna424	2437	2402	54.662	4.52407
rna425	3412	3377	472.208	27.7984
rna426	742	707	1	0.281188
rna427	1252	1217	112.596	18.3928
rna428	1661	1626	88.4044	10.8086
rna429	1426	1391	167	23.8674
rna430	1000	965	112.86	23.2504
rna457	5106	5071	58.2835	2.28491
rna456	6214	6179	448.928	14.4436
rna455	5378	5343	1.18146e-006	4.39591e-008
rna451	5993	5958	8.92833	0.297911
rna452	6002	5967	0.165546	0.00551543
rna453	6032	5997	1.80399	0.0598021
rna454	6044	6009	174.298	5.76643
rna448	6024	5989	77.7873	2.58209
rna449	6054	6019	174.312	5.7573
rna450	6075	6040	53.5403	1.76222
rna446	6053	6018	3.10873e-007	1.02695e-008
rna447	6095	6060	0.000366505	1.20233e-005
rna436	5856	5821	4.24657	0.14503
rna437	6045	6010	1.3622e-005	4.5059e-007
rna438	6075	6040	0.000155881	5.13065e-006
rna439	6117	6082	0.00603265	0.000197187
rna440	6084	6049	2.98907e-006	9.82355e-008
rna441	6114	6079	7.32017e-006	2.3939e-007
rna442	6126	6091	0.000119677	3.90606e-006
rna443	6965	6930	34.5158	0.990152
rna444	6130	6095	5.71797e-007	1.86503e-008
rna445	6969	6934	17.33	0.496857
rna434	6123	6088	7.45238e-006	2.43353e-007
rna435	6124	6089	316.736	10.3411
rna433	6121	6086	1.10325e-005	3.60378e-007
rna431	5592	5557	0	0
rna432	6431	6396	0	0
rna458	764	729	2.58335	0.704485
rna459	502	467	23.128	9.84549
rna460	2236	2201	4	0.36129
rna461	1030	995	1	0.199799
rna462	2925	2890	1	0.068789
rna463	3161	3126	0	0
rna464	5433	5398	324.436	11.9485
rna465	5541	5506	1290.08	46.5797
rna466	1011	976	6.06198	1.23476
rna467	2681	2646	16	1.20212
rna468	1552	1517	0	0
rna469	3241	3206	27	1.67424
rna470	3174	3139	0	0
rna471	5981	5946	44	1.47111
rna472	5948	5913	1.74644e-008	5.87169e-010
rna473	1805	1770	4	0.449266
rna474	567	532	1302	486.537
rna475	2213	2178	448.148	40.9054
rna476	1767	1732	1412.85	162.168
rna477	1712	1677	0	0
rna478	1322	1287	39.9841	6.17626
rna479	1397	1362	254.016	37.0766
rna480	1431	1396	37	5.26906
rna481	793	758	837	219.519
rna482	1970	1935	258	26.5067
rna483	1743	1708	40.6624	4.73284
rna484	1441	1406	0	0
rna485	1779	1744	26.3165	2.99984
rna486	1630	1595	32.0211	3.9911
rna487	2284	2249	771.864	68.2289
rna495	10219	10184	2625.88	51.2594
rna494	12269	12234	919.804	14.9466
rna488	11674	11639	43.8366	0.748751
rna489	12678	12643	0	0
rna490	13008	12973	347.761	5.32914
rna491	13011	12976	281.225	4.30853
rna492	13005	12970	752.814	11.5389
rna493	13014	12979	0	0
rna496	1945	1910	32.8639	3.4206
rna497	713	678	1.30263e-005	3.8195e-006
rna498	706	671	3.13607	0.929137
rna499	3281	3246	32	1.95983
rna500	1998	1963	23.6792	2.39808
rna501	1245	1210	269	44.1961
rna502	978	943	380	80.1103
rna503	736	701	85	24.1056
rna504	1874	1839	476	51.4567
rna505	1566	1531	18	2.3373
rna506	1856	1821	302	32.9696
rna507	4145	4110	2.0591e-007	9.95986e-009
rna508	4090	4055	35.5053	1.74068
rna509	4011	3976	790.495	39.5248
rna511	2804	2769	0	0
rna510	2836	2801	16.9016	1.19959
rna513	2565	2530	28.9257	2.2729
rna512	2816	2781	15.2747	1.09192
rna514	2817	2782	0	0
rna515	3023	2988	12.1216	0.806481
rna516	3112	3077	0	0
rna517	3113	3078	0	0
rna518	2091	2056	237.349	22.9499
rna519	2306	2271	213.428	18.6832
rna520	1173	1138	69	12.0538
rna521	999	964	85	17.5291
rna522	1599	1564	39.798	5.05872
rna523	1217	1182	215.202	36.1947
rna524	2765	2730	217	15.8021
rna525	2059	2024	285.732	28.065
rna526	2034	1999	297	29.5366
rna527	1966	1931	418.776	43.1138
rna529	508	473	2523.69	1060.7
rna528	583	548	7.30667	2.65067
rna530	2720	2685	17.4079	1.2889
rna531	3582	3547	657.592	36.8563
rna532	901	866	328	75.2961
rna533	1599	1564	718	91.265
rna534	1503	1468	0	0
rna535	2209	2174	403	36.8521
rna536	2440	2405	714.218	59.0381
rna537	2207	2172	197.675	18.0929
rna538	2111	2076	884.107	84.6631
rna539	1721	1686	930	109.658
rna540	3746	3711	132.748	7.11135
rna541	3759	3724	818.252	43.6812
rna542	1613	1578	240	30.2358
rna543	2443	2408	1320	108.977
rna544	1714	1679	53.2566	6.30579
rna546	1751	1716	379.012	43.9089
rna545	1761	1726	245.731	28.3032
rna547	1244	1209	246	40.4506
rna548	1269	1234	0	0
rna549	1287	1252	481	76.3761
rna550	822	787	686	173.287
rna551	1680	1645	6.92205	0.836538
rna554	2566	2531	224.567	17.6388
rna555	2286	2251	83.723	7.39411
rna552	1523	1488	49.4369	6.60488
rna553	1508	1473	25.1065	3.38845
rna556	1242	1207	0	0
rna557	1296	1261	48.9709	7.72039
rna558	1193	1158	190.274	32.6653
rna559	855	820	244.304	59.2288
rna560	2646	2611	518.731	39.4959
rna561	2643	2608	55.0974	4.19991
rna562	1093	1058	127.171	23.8957
rna563	934	899	121	26.7573
rna564	3099	3064	19.8041	1.28494
rna565	3091	3056	449.196	29.2213
rna566	2301	2266	0	0
rna567	2162	2127	2	0.18693
rna568	2452	2417	0	0
rna569	1600	1565	23.2775	2.95692
rna570	1597	1562	15.7225	2.00104
rna571	2143	2108	42	3.96091
rna572	1318	1283	4	0.619798
rna573	709	674	1	0.294956
rna574	1235	1200	63.1579	10.4632
rna575	1216	1181	497.842	83.8028
rna576	2582	2547	1301	101.546
rna577	1392	1357	2	0.292999
rna578	1309	1274	3	0.468132
rna579	2780	2745	28	2.02783
rna580	2878	2843	0	0
rna581	1311	1276	1	0.155799
rna582	1305	1270	546	85.4684
rna583	918	883	130	29.2684
rna586	3434	3399	0	0
rna587	3449	3414	0	0
rna585	3258	3223	113	6.97003
rna584	3308	3273	1.17585e-006	7.14206e-008
rna588	1285	1250	738.825	117.503
rna590	1714	1679	58.1886	6.88976
rna589	1573	1538	14.9864	1.93712
rna591	1944	1909	234	24.3684
rna592	2081	2046	489.898	47.601
rna593	1961	1926	25.2458	2.60585
rna594	1870	1835	266.762	28.9005
rna595	1861	1826	6.23799e-007	6.79142e-008
rna596	1716	1681	46.4915	5.49822
rna597	1951	1916	16.237	1.68472
rna598	1853	1818	331.194	36.2164
rna599	2114	2079	161.172	15.4117
rna601	4372	4337	130.774	5.99444
rna600	4659	4624	0.519999	0.0223564
rna602	4691	4656	18.0414	0.770324
rna603	4535	4500	47.6645	2.10571
rna606	2215	2180	0	0
rna605	2144	2109	0.0187088	0.00176354
rna604	2215	2180	204.751	18.6718
rna607	648	613	631	204.638
rna608	1418	1383	334	48.011
rna609	1453	1418	329.136	46.144
rna611	3462	3427	716.664	41.5737
rna610	3717	3682	354.336	19.1314
rna612	2188	2153	490	45.2448
rna620	4637	4602	1264.57	54.6276
rna619	4916	4881	34.9896	1.42511
rna617	4838	4803	942.993	39.0313
rna618	4994	4959	0	0
rna616	4901	4866	63.3614	2.58863
rna615	4970	4935	4.86596e-005	1.96019e-006
rna614	4898	4863	5.1297e-006	2.09703e-007
rna613	5070	5035	59.838	2.36262
rna624	4710	4675	3.79581	0.161413
rna625	4791	4756	26.172	1.09399
rna623	5834	5799	294.879	10.109
rna622	4922	4887	4.83197e-006	1.96561e-007
rna621	4869	4834	34.1724	1.40535
rna626	257	222	13.1069	11.7372
rna627	768	733	0	0
rna628	503	468	2	0.849573
rna629	1984	1949	2	0.204002
rna630	1067	1032	2	0.385272
rna631	4853	4818	8.56087	0.353238
rna632	5208	5173	0	0
rna633	4865	4830	0.439135	0.0180745
rna634	7835	7800	16.3178	0.415896
rna635	5487	5452	0.000228031	8.31485e-006
rna636	5740	5705	7.37982	0.257162
rna637	5261	5226	0	0
rna638	5267	5232	0	0
rna639	5263	5228	0	0
rna640	5150	5115	0	0
rna641	5143	5108	0	0
rna642	5158	5123	0	0
rna643	4404	4369	0.000149528	6.80387e-006
rna644	2232	2197	27	2.44315
rna645	1789	1754	435	49.3033
rna647	1392	1357	0	0
rna646	1284	1249	243	38.6777
rna648	1184	1149	240	41.5248
rna649	686	651	82	25.0409
rna650	479	444	25	11.1937
rna651	1967	1932	2258	232.345
rna656	3265	3230	311.611	19.179
rna655	3283	3248	211.621	12.9526
rna654	3324	3289	20.3971	1.23288
rna653	3291	3256	46.631	2.84713
rna652	3344	3309	6.7403	0.404948
rna657	2057	2022	389	38.2459
rna658	1545	1510	262	34.4938
rna659	1119	1084	210	38.5129
rna660	1484	1449	2070.97	284.134
rna661	1487	1452	1623.03	222.216
rna662	3872	3837	0	0
rna663	4586	4551	4.54537e-007	1.98554e-008
rna664	4507	4472	547	24.3166
rna665	2083	2048	0.0345432	0.00335312
rna666	2195	2160	48.8432	4.49538
rna667	2388	2353	16.7209	1.41271
rna668	2111	2076	374.401	35.8531
rna669	1564	1529	7	0.910138
rna672	4658	4623	0	0
rna670	4505	4470	1563.76	69.5471
rna671	4511	4476	2837.39	126.022
rna673	4214	4179	203.233	9.66802
rna674	1347	1312	1473.74	223.307
rna675	1404	1369	38.8805	5.64606
rna676	1142	1107	1	0.179585
rna677	814	779	0	0
rna678	715	680	1	0.292353
rna679	1003	968	65	13.3492
rna681	3371	3336	35.6097	2.12206
rna682	4104	4069	0	0
rna683	4112	4077	33.9702	1.65643
rna680	3990	3955	20.4201	1.02643
rna684	3152	3117	48.0337	3.06356
rna685	2788	2753	22	1.58867
rna689	1342	1307	0	0
rna688	1705	1670	8	0.952336
rna686	1813	1778	0	0
rna687	1879	1844	0	0
rna690	2446	2411	17	1.40174
rna692	1322	1287	205.479	31.7399
rna691	1005	970	111.521	22.8561
rna693	741	706	790	222.453
rna694	3259	3224	4604.78	283.942
rna695	3163	3128	41.2233	2.61995
rna696	3771	3736	507.481	27.0041
rna697	3773	3738	252.464	13.427
rna698	3683	3648	3.66494e-005	1.99723e-006
rna699	3698	3663	85.184	4.62315
rna700	3695	3660	82.4068	4.47609
rna701	3604	3569	404.435	22.5278
rna702	3572	3537	0.341452	0.0191916
rna709	1093	1058	4.47157	0.840216
rna713	926	891	0	0
rna712	1100	1065	0	0
rna710	994	959	18.0589	3.74361
rna711	1202	1167	4.46949	0.761383
rna703	3291	3256	13.1291	0.801614
rna704	3043	3008	868.463	57.3971
rna705	3186	3151	22.035	1.39021
rna706	3220	3185	0	0
rna707	2581	2546	230.345	17.9861
rna708	3293	3258	29.7154	1.81321
rna714	741	706	49	13.7977
rna715	1551	1516	0	0
rna716	1384	1349	289	42.5895
rna717	1444	1409	0	0
rna718	2337	2302	1000.81	86.4294
rna719	2332	2297	2259.19	195.528
rna721	2099	2064	509.17	49.0422
rna722	2191	2156	364.49	33.6088
rna720	2307	2272	81.3401	7.11726
rna723	2770	2735	75.8102	5.51045
rna724	2720	2685	0	0
rna726	2149	2114	133.955	12.5971
rna725	2301	2266	45.2351	3.96855
rna727	650	615	0	0
rna728	2392	2357	3000	253.034
rna729	2428	2393	80466	6684.77
rna730	1018	983	435.085	87.9908
rna731	1065	1030	21.9149	4.22979
rna732	560	525	6262	2371.21
rna733	7015	6980	5004.91	142.547
rna734	459	424	15.8943	7.45232
rna735	775	740	0	0
rna738	1090	1055	3	0.565308
rna737	1365	1330	0.379161	0.0566746
rna736	1362	1327	5.62084	0.842067
rna739	1826	1791	22	2.44199
rna740	1301	1266	302	47.4231
rna741	952	917	138	29.9176
rna742	1525	1490	63.1552	8.42635
rna743	836	801	389.845	96.7555
rna746	734	699	92.4246	26.2861
rna745	765	730	0	0
rna744	913	878	73.5754	16.6592
rna747	2265	2230	9.17417	0.817859
rna748	2037	2002	1409.05	139.919
