"BP_1_pol_S1_L001"	"O_N_1_S10_L001"	"O_N_2_S11_L001"	"O_N_3_S12_L001"	"X_1_pol_S13_L001"	"X_2_pol_S14_L001"	"X_3_pol_S15_L001"	"X_N_1_S16_L001"	"X_N_2_S17_L001"	"X_N_3_S18_L001"	"BP_2_pol_S2_L001"	"BP_3_pol_S3_L001"	"BP_N_1_S4_L001"	"BP_N_2_S5_L001"	"BP_N_3_S6_L001"	"Oci_1_pol_S7_L001"	"Oci_2_pol_S8_L001"	"Oci_3_pol_S9_L001"
"102655581"	11.1515540160767	11.1928722987544	11.1858324223246	11.2058576138546	11.1941782620367	11.1450272068865	10.822273556113	11.1675776763284	10.9642380512741	11.0649836726151	11.2007825807592	11.0570288189528	11.194678828082	11.0304263600599	10.8817962170162	11.291394734878	11.4007497647707	11.4892687222595
"102655591"	7.80756642784563	7.60167628306824	7.5082135471313	7.81218271413901	7.84214654385986	7.85155869044791	7.67245331026627	7.63961682168379	7.64536555251817	7.88397678702094	7.66549406788208	7.63430882911079	7.80832488383148	7.79797420288044	7.66154462532062	7.67412456855638	7.66080821711067	7.72060513390834
"102655600"	8.2274559416293	8.05529645272514	8.25763990199287	8.20957707757958	8.08931070126604	8.19701252796319	8.24761645866578	7.93250373811683	7.90201202671569	8.25449797160669	8.18652542949061	8.24323826062167	8.28696193601917	8.26012878084495	8.16933648594142	8.00385406526884	8.06339535875172	8.1306252490263
"102655603"	11.3279221355885	11.1403368775871	11.4204623649175	11.3324898449605	11.1238697315275	11.2901974094879	11.105927876408	11.2745895913508	11.3184565454149	11.3170481192043	11.3722045990773	11.3014445967939	11.3534048524277	11.3678971171107	11.2884153460974	11.3532165300533	11.2767080174906	11.1748250085347
"102655612"	9.72217416694532	9.88825587573582	9.70781168633093	9.7999725287029	9.68722423760773	9.7996285952038	9.85424817249457	9.84778776163925	9.7357472411048	9.81691965826427	9.82580105142485	9.8886624228275	9.80007006728258	9.70122775205146	9.69314352407763	9.8410812083535	9.74830861830204	9.75730288654056
"102655617"	9.23818813832895	9.11590736481963	9.12926397528803	9.23439397834484	9.08953609533328	9.1714370613317	9.38802054593499	9.20754370169263	9.28746511919066	9.27118165948877	9.25053049465725	9.27196824751324	9.15075747167745	9.29623688342456	9.22942667051253	9.2031565894447	9.17404438935298	9.05229509031821
"102655618"	10.452343817306	10.3556932387566	10.405722123718	10.3886287298351	10.5387259745395	10.4519743686153	10.4814445922626	10.406686108088	10.3719276981199	10.3013444926038	10.2291394133543	10.5535752051649	10.4671072447051	10.3767702159828	10.3621126978772	10.6065280900693	10.5806870150799	10.5644227861354
"102655621"	9.13006440553559	8.89089142091568	8.9542093536552	9.06194211755517	9.04218060841877	9.15935557970795	8.52874819731192	9.02695699073283	9.00810375894184	9.0156676995916	8.89015403924944	8.85695907265968	8.82543196647065	8.94910214805064	8.92941145936408	9.10926859511538	9.25906695331855	9.17399710647116
"102655645"	8.31472513109484	8.26638612110043	8.36682818923793	8.32476268608156	8.43652123660305	8.35957365653822	8.13500412852545	8.31796120770137	8.27525851137737	8.0463811995322	8.24739815452118	8.02016296308549	8.10305273404746	8.21173032096723	8.27974859151103	8.0677157314902	8.14346960522851	8.12498874121015
"102655648"	10.3041167458105	10.2736267934647	9.99677119449501	10.0898140670347	10.2673539003252	10.2608913702257	10.3417048279518	10.1524607231238	10.1616365958162	10.144142921539	10.1749547216405	10.2769977043784	10.1227360170196	10.1243805842119	10.0928016334016	9.96329202782964	9.95415909874955	10.127969880124
"102655652"	8.22314953457608	8.5629081150682	8.34418759356599	8.43059788777872	8.57519263314819	8.30610038589391	8.51282354520336	8.6756156628925	8.03152042260424	8.46503462428804	7.96396503091828	8.22414995174827	8.5181108523696	8.40146314217524	8.11818727146685	8.4049180265166	7.91284817626148	8.4655234805037
"102655660"	7.40509067289269	7.62325642034764	7.26762479885469	7.41802881166564	7.43666333971118	7.33818403350362	7.59087388131715	7.09961278599474	7.3247307539729	7.41746261407842	7.365594502623	7.30615174276852	7.41225323208153	7.21205203166998	7.38420680301387	7.21514008376486	7.27566618529658	7.20268215988176
"102655661"	11.058828576966	11.2689893048642	10.7193764925932	10.7858028599871	11.048642245745	10.9065708334882	11.6056044398946	11.1402479713108	11.1961032217581	11.3008418523239	11.0211830364712	10.9998812784546	11.2525039281865	11.2644862393194	11.5999197836319	10.8088973400155	10.547685814439	10.6930290724026
"102655663"	8.97148432452132	9.37238541707869	9.34833243675695	9.65614596675335	9.66332992170313	9.58706795546575	9.10164804844839	9.41275613776912	9.51010258482198	9.34596062911889	9.5092728036289	9.18395397357048	9.36665251792994	9.26741961739883	8.88617253975372	9.57426667631797	9.98938325341464	9.90374824070849
"102655673"	9.94933109875592	9.89019465887836	10.0854000707222	10.2915016546351	9.88887209624218	10.0801771242352	9.91118858238221	10.0826600486743	9.9775483104009	10.1054773536283	10.0423908694678	9.92050636504705	10.0099501557979	10.0885515849887	10.1369332223426	10.2496213612912	10.0517881511619	10.0904724221525
"102655674"	7.69339025589102	7.74466512886935	7.63778678306376	7.67413065205508	8.05047266776225	7.83176231957405	7.86735375352464	7.68797799024978	8.13469773505099	7.88842381482444	7.87987463517191	7.56304752606273	7.96732267123528	7.85569999241798	7.56578387418311	7.64783547583576	7.51954357068998	7.68042460090985
"102655676"	7.72625776315734	7.86318476457024	7.62412633821146	7.71417236112679	7.48379398924036	7.57991472312508	7.54769099671953	7.72293688265747	7.69740364285531	7.95323441382118	7.70831494183409	7.73044139706308	7.61687524875934	7.78807178190401	7.77771647666179	7.53593140097893	7.5836089384053	7.55956758369345
"102655679"	10.6509330262677	10.5996097566519	10.656491220302	10.7454899168974	10.6534501408146	10.7333882327949	10.5638557703413	10.6522558191082	10.7667919884179	10.7211551002692	10.787208556045	10.4975580673443	10.6330964745513	10.7496215253584	10.7005672109958	10.7388086203813	10.7918051845892	10.6142443154508
"102655688"	8.63444307688108	8.97497734328412	8.84325526246831	9.05636853358372	9.03681799282466	8.91022689319113	8.84802107740787	9.26526209664541	9.0227554951556	8.88759112288704	9.00562846696155	8.9178642537792	9.04730658217288	8.89944567070692	8.90940178953029	9.29615174756529	9.17919116253867	9.10498100425571
"102655689"	9.24022695860856	8.99339549030737	9.13353008714614	9.02530801500505	9.18210241782435	9.16420070524699	9.17767750440861	9.18152465590267	8.84409791964108	9.03064308667579	9.03907498550313	9.18961982430479	9.07389810639556	9.03193196831692	8.94071675172978	8.96809692430263	9.16628854865429	8.93438284775772
"102655699"	11.4485279962266	11.7322543363074	11.6444147712818	11.7685665842944	11.5962348626464	11.3785819542691	10.9964612217988	11.9628531480388	11.7529264637015	11.4772054934427	11.8493621493345	11.1620992040597	11.7063836759478	11.6764162683985	11.4968321915256	11.7785649474409	11.8091486521171	12.2389567899223
"102655706"	10.009793679259	10.1055944892007	9.92801283531101	9.55016633754069	10.1657554643189	9.97365891653306	10.6311691348331	9.92970994858901	9.9775483104009	10.1685183464311	9.84289645313469	9.9249980323234	9.83121135220786	10.1747891846734	10.2749243803491	9.37866738577217	9.51160512308656	9.67620065140812
"102655710"	10.6125739510942	10.7282678416012	9.07258359497773	10.3249943557488	9.98816366826267	8.46040416223456	8.05205811121548	9.74081023232729	9.25698754966267	9.60090676049229	10.3317231092275	10.4455147681265	9.59903503208097	9.86727963633638	10.3917210634453	9.19512125677473	9.23952060430892	9.97463785760382
"102655737"	12.6434092023838	13.3998508679303	13.0384555428096	12.9972419168002	13.1403357031152	13.070535675891	13.7038549045006	13.1903157988215	13.1983828934653	13.2080547158125	13.1954068724777	12.768382736602	13.2005708387001	13.1763292494335	13.2183668716733	13.1060883422283	13.0605316737281	13.1251996206275
"102655740"	7.68670116445912	7.77310098050847	7.6309775979351	7.72201426847795	7.65383148557969	7.69794778529873	7.59087388131715	7.71140274673013	7.72751581525388	7.77192530955144	7.78156785541598	7.83503805608347	7.84552940509195	7.70565179601633	7.74266133956879	7.86519966356813	7.88584630283925	7.83336851777443
"102655746"	7.7707455530757	7.69565150452051	8.0975215339183	7.94220030377264	7.7076440153773	7.93984201231703	7.97541857227353	8.05145530418114	8.00040249236242	7.83393454264682	7.75766309489997	8.01108900034733	7.8933898606494	7.85569999241798	7.83827889559062	7.85783048777041	8.11545224364469	8.09063050941228
"102655751"	12.3613823421823	12.2966133604137	12.1412510855763	12.1563354062004	12.3348724943523	12.4211892644506	12.5323238636192	12.1984054542905	12.1342651939328	12.0226307523607	12.1387128392543	12.3289288502761	12.2492175230271	12.2024382610559	12.3390613121599	12.2643607764115	12.4149718549953	12.4618919943839
"102655765"	7.96043731123777	7.83687422106664	7.78999420096412	7.90264373974877	7.94463248765149	7.75618483500955	7.88058127509712	8.06878157045806	7.78547259660932	7.72697530547034	7.76568616017183	8.09046504948152	8.30820776250934	7.96340738886711	8.02053041346478	8.0552030045383	8.15450535350383	8.12498874121015
"102655778"	10.595365982598	10.2661986973298	10.7675056578153	10.7300762990474	10.5199426812881	10.7204714898397	10.5058928672368	10.4534583199429	10.4025555212048	10.3119398216203	10.4752132644051	10.6768069478328	10.4140680121536	10.5720278592325	10.3413310598787	10.554767968581	10.7793241453468	10.7600816904117
"102655779"	8.48062745873289	8.56791298641072	8.75093028359082	8.72684845606998	8.1789275037456	8.26450363791424	8.34209908473052	8.52699854884911	8.50177714571381	8.63928371649851	8.49750195231701	8.33467273211622	8.47425788430176	8.47259494639338	8.38148913048421	8.42394058255021	8.5854104661952	8.60566494111432
"102655785"	9.92063457322294	9.89599524630325	9.7620476692817	9.94108411247118	9.79161489247262	9.9831841799479	9.78052193769557	9.91190728281586	9.9208322801562	9.79868094434245	9.75529060957492	9.70084912720776	10.0692336516673	10.0159923439297	9.9815117896959	9.72780842498612	9.91346450702418	9.69064187850484
"102655790"	8.96653468472686	8.80972645057677	9.05241359456773	9.06472056071441	8.85630311474932	9.19765468728188	8.91814915831895	8.86247824174147	8.99701254859371	8.9501544505507	8.89015403924944	8.91327357612888	8.9222438100298	8.66574187483536	8.86254495504832	9.04197381916019	9.07247039035349	9.11852094444419
"102655792"	11.2416832714405	11.5069555465428	11.4735998270736	11.5696060444121	11.7031474561039	11.6841157820887	11.0190307116085	11.4085608969352	11.355142663598	11.4242661072469	11.558173669661	11.2223742768757	11.4248126684753	11.3278786867393	10.9917229874827	11.62982338768	12.0332048868504	12.0357015985897
"102655796"	9.26045384943317	8.78866255973411	9.24405506946886	9.25634588792181	9.20610286237068	9.28462730914177	9.11461061087711	9.26526209664541	9.1144045398193	9.10672295543761	9.14323454376689	9.34301127455799	9.25340656208762	9.14936095971795	9.18290553897071	9.31106937020106	9.352916602141	9.15312219809046
"102655798"	7.51270931939143	7.84570930104047	7.57493422541828	7.62411939621717	7.39732837424045	7.52889845225431	7.45569219515544	7.53603778900069	7.54505530185279	7.58611289539664	7.49594964144433	7.53592979874842	7.62430206644057	7.49452771634055	7.33324378038504	7.57452359482802	7.51954357068998	7.55040194917639
"102655814"	10.1037277530949	9.98210593540818	9.97930378927206	9.93659853336879	10.0193368398918	10.1650484356541	10.103313981571	10.0866285169273	10.1842707563867	10.1054773536283	10.1896944982711	10.0989513809745	10.163254998834	10.3084117624286	10.0977729128057	10.0184332675787	10.0152427777763	10.0080865845678
"102655817"	7.04822908631227	7.15902170435529	7.034672786807	7.21113342715688	7.00326542863625	7.11341321780857	7.05569366838226	7.30899046759439	7.16713497803301	7.12648386904355	7.1590124029004	7.10438239349112	7.09270373197937	7.10144329556046	7.00943908640473	7.21514008376486	7.42069467677536	7.53183239373098
"102655824"	8.20139821527674	8.49080247451716	8.26575059990379	8.41279232037263	8.29096090992763	8.34199115523886	8.36468752894388	7.90332779602928	8.30037661982294	8.32537064617619	8.41455126995458	8.37295792386015	8.37395923005409	8.33910810324917	8.29802238589131	8.01039028198497	8.43043530619201	8.08481180344196
"102655825"	7.64571038789065	7.72531088795192	7.46924632207277	7.64104027290122	7.98093348031776	7.60454942670273	7.55646670438678	7.72293688265747	8.05435703870509	7.89726877645744	7.85048611036431	7.61532820614996	8.09312069157527	7.52012151694373	7.54897466886232	7.77358606732371	7.78621138563553	7.53183239373098
"102655836"	9.58062256353978	9.42712608668227	9.56789298964824	9.46095194781494	9.57271841702751	9.50407318460666	9.53127781167727	9.58343405200559	9.68203855799797	9.35632615393929	9.54324897008978	9.51462585929681	9.61052806670754	9.51317521317265	9.5086517387173	9.51773315957939	9.34836987550419	9.57077720673061
"102655838"	8.17031189987697	8.18208166449593	8.21209597479514	8.0830091212088	7.95075807407867	7.95794940243168	8.14034449836577	8.6810176776678	8.75855243954249	8.72794226505031	8.00392976761486	7.88657094523393	8.00535196352001	8.49548289688268	8.25184559180227	7.97064221884069	8.01522861486472	8.24357012712058
"102655840"	7.83739202325741	7.54578243345367	7.70369322191506	7.68225307967186	7.5200212035601	7.79801265095133	7.6566090335895	7.82186764448898	7.66647068279125	7.77681368945496	7.6389965273404	7.89661626927674	7.69596939786324	7.78807178190401	7.72833567429678	7.79716720276056	7.71737050990538	7.69666779399661
"102655841"	10.7131569555357	10.6910867487041	10.8724465163035	10.8756913768569	10.6866592468459	10.9761129292566	10.6680162772181	10.7553217427688	10.7859045070078	10.7994977504613	10.8583882852636	10.8473964147069	10.7962305597044	10.8372892794511	10.8283685121016	10.9188846902923	10.8707861052099	10.7256397213096
"102655865"	9.47946063234239	9.76893170015544	9.70070633765591	9.80982724276938	9.79945682059609	9.72846709948463	9.26609239001914	9.85246458807452	9.60470835951599	9.673477084423	9.66000396410186	9.39281247482417	9.60889189492046	9.72717086398948	9.39539263144346	9.66760009037248	9.87472056074978	10.0754680720184
"102655868"	8.82571206247242	8.92591091175363	8.72254531329315	8.82931255476485	8.86545588183417	8.79838139739758	8.9504689232665	8.9493797158327	9.03364374013359	8.98329815456123	8.71558197620444	9.02370390955049	8.78766200894147	9.16684829556046	9.03062259220497	8.55853635890254	8.43486996405921	8.8189107319233
"102655877"	10.2739186593268	10.1287343108158	10.338952541532	10.3677294345329	10.248059672783	10.3306505599022	10.2840252554038	10.3859348250705	10.2953397568127	10.2534572950816	10.3745403488989	10.3142030005853	10.3743981800138	10.1713691503888	10.1832549284782	10.456400093043	10.4140092113463	10.3113368812171
"102655878"	8.39651448884837	8.42573215494467	8.53190580767686	8.6044478386207	8.56385407776929	8.49632074611545	8.40439274717634	8.89051688301632	8.46935833190079	8.60161957864945	8.60064394215738	8.41015885774194	8.55708295259045	8.50114396930873	8.57148405345223	8.83545978582462	8.46550389071958	8.70377875125269
"102655881"	7.5283227439486	7.7636997191788	7.49280030971065	7.57173820870991	7.48379398924036	7.40908383768944	7.11320000047859	7.65190421754027	7.38105961441148	7.39690794817128	7.44364456075274	7.62169134768452	7.31741785961985	7.55739203647737	7.61470436310942	7.62995917841834	7.601237652855	7.64721808400255
"102655893"	7.73271931254572	7.84570930104047	7.6309775979351	7.73753880750692	7.82869519176441	7.87745161997483	7.37568890312052	7.92285637987924	7.62385305525774	7.80572153103261	7.69987929807966	7.69534233216088	7.59428935457783	7.60516419322166	7.63053829157123	7.88703836631264	7.84416717652762	7.82617992189513
"102655896"	13.1833893187167	13.1328650888218	13.3568410056887	13.2841618183467	13.1172996421479	13.3296925224254	13.0484213361935	13.1599309222164	13.2724086006928	13.1478472706017	13.3140807410273	13.2450066115153	13.2235475816557	13.2453985746834	13.1931480060648	13.2451682112251	13.2924798232361	13.2662900275128
"102655898"	9.64630145191965	9.36959179717334	9.64699253636923	9.58126294585199	9.66505005141109	9.43597855447329	9.48842040712028	9.70760057001312	9.6403814324576	9.48052487701196	9.45225968717772	9.65822517476524	9.64764854276909	9.62796749540181	9.58179207998934	9.75517680991965	9.7568667982271	9.6725672927996
"102655904"	13.1091617217314	12.963301889964	13.2568773319231	13.3187190798121	13.2207235457749	13.3654638189425	12.9542579312265	13.3407861477234	13.2391432818031	13.2563114056492	13.2345580239697	13.0589880284622	13.2431602402176	13.1720737545424	13.1432943076342	13.3446883764724	13.5409185029808	13.540629471253
"102655905"	8.01249646774113	8.36313431241527	8.15609940504426	8.33431227964526	8.39839489394738	8.16696407564836	8.68546862016425	8.02500540667272	8.02381397669727	8.05027621911844	8.30552794971156	8.23944316072701	8.15157320585561	8.21173032096723	8.15420699207754	8.01689210336566	8.10406895101874	8.09063050941228
"102655942"	7.34202347067552	7.38488399695212	7.47715697367028	7.47834700107946	7.53767990279362	7.52889845225431	7.40643868036171	7.53603778900069	7.52144381908693	7.28715833062789	7.50610302153421	7.4044224737448	7.49891793181174	7.37079210947404	7.2683020697901	7.61178981869976	7.50050985949745	7.52242504784311
"102655946"	9.38527689906996	9.17495536856071	8.37800364311706	9.3225255613002	8.48570726947724	8.7503061906521	8.62421024506707	9.25105361626653	8.79771025208913	9.52703903069805	9.27358065842501	9.02794327740758	9.05703512469748	9.19438106971774	9.1542321629752	8.76034106538105	9.01587986051126	8.87464742844287
"102655948"	8.25299630843749	8.34553185323346	8.22467770106971	8.36719741063208	8.42814325375408	8.16696407564836	8.30980510472197	8.35976406905736	8.24316014616731	8.14751871626394	8.17514012479889	8.26204815656339	8.28267076131196	8.28032820233788	8.30255096191552	8.23645985342645	8.36206265068543	8.22803220735241
"102655950"	11.25318568957	11.4879755675211	11.275506640623	11.0114556632774	11.3461769489235	11.2945573910505	11.4488024825969	11.3926798115267	11.2467581586764	11.3282477947047	11.1374088157177	11.2100614994308	11.1968424042348	11.3163478956222	11.5019787331139	11.1840718817442	11.1500388596478	11.1321049691827
"102655968"	7.8135922362097	8.01001628243343	7.85920197166462	7.72980279965432	7.63797067279711	7.59639938535071	7.66455913266049	7.80059721585904	8.07678293130281	7.85694195084469	7.69987929807966	7.68339770079381	7.8394093810633	7.94610855254868	7.9861963338099	8.18076433554966	7.6853962564157	7.75942165067658
"102655971"	10.2390412667568	10.0871469241748	10.166801640822	10.3644015291679	10.2261835075892	10.3102927818373	10.2964217500679	10.2895089111979	10.2439617714483	10.1492202846076	10.1600616075953	10.3471321074881	10.2855058344553	10.244785245384	10.0928016334016	10.3412288317289	10.2497656479399	10.2664488642312
"102655980"	11.6073353641361	12.5638992945055	12.3006817259921	12.0449951935045	12.5466756169969	12.2505911990938	12.6106591588202	12.0109607513746	12.2190107710453	12.3840142935256	12.5137653755899	11.961553801865	12.1825964512545	11.9354285034129	11.8026983376698	11.6703778897833	11.6814293329229	12.3885047385093
"102655983"	8.23602575869569	7.75422160095751	8.16487584186732	7.90932699050874	8.08931070126604	8.08857703688662	8.09697604965328	7.92285637987924	8.02381397669727	7.77681368945496	7.99075205826631	8.14072070092929	8.02129767617577	8.15408459391626	7.52325627399504	7.94340894566461	8.12110559858577	8.38489312990092
"102655994"	9.610711595795	9.34419676262993	9.40035403134823	9.28982526337227	9.63902673300656	9.50217245299244	9.51584305902091	9.70242183989358	9.60951690873887	9.32348842587953	9.5846041731448	9.69953630135683	9.65241955667432	9.50772967572528	9.42357404732914	9.56189720864497	9.7345075412023	9.63571313479093
"102656006"	10.3856186968443	10.4293340180861	10.4273054293232	10.4847096662338	10.4017689908349	10.5085246205093	10.5731386121386	10.4019239236163	10.4432941540538	10.4060512563628	10.3803873568991	10.5772341775835	10.3512271750327	10.4003110207938	10.5412886888517	10.4696194353157	10.4075284515152	10.3206104884641
"102656008"	8.07705512684578	7.90578733592494	8.34798829805314	8.11726531488913	7.72994769055603	7.85155869044791	7.70348907285744	8.27477363907995	7.96036619337587	8.11470082492609	8.09853971638151	7.92136908789571	8.02656757922682	8.13925614799346	8.31156111253148	7.97064221884069	7.8227665156946	7.79697879054071
"102656010"	8.80635502234389	9.60593711315411	9.42479723945692	9.37019390604043	9.54305527163071	9.39143251350374	9.58585965325337	9.5081245872758	9.51780557423538	9.75147711786072	9.44553078289202	9.05103141724846	9.62678683674224	9.54806956573707	9.49166109063391	9.26327652848909	9.20716501681344	9.59018657165429
"102656011"	8.71121901260746	9.00795586319402	8.77598160366221	9.05915811619873	9.22969900716193	8.66967650146367	8.6056519513482	9.16643652685047	9.15143572335613	8.89992353650293	8.99636507613754	8.77809402372563	8.90612322163899	8.94094901678192	9.09001071374857	8.74555293684534	8.8504252335729	8.8189107319233
"102656014"	8.20577808283753	8.28508270195795	8.28182113387625	8.44816703558085	8.35913265491316	8.23120038591618	8.40439274717634	8.42007325140983	8.40778645914599	8.16183614601463	8.26351218795012	8.4001168861612	8.49636466437041	8.24648509555075	8.27974859151103	7.87252361284859	8.24464627468882	8.30882357529149
"102656021"	11.8652495825071	11.922818718868	11.8728263241652	11.9167989690005	11.9051922933204	11.9213537550785	11.9825409242708	11.6554360301572	11.7753855348828	11.7269033264611	11.7883774550466	11.9324430254031	11.7622110295469	11.8062486760114	11.662676176988	11.7259443354638	11.9884241945465	12.0607496952948
"102656022"	7.61752248225315	8.14121646511765	7.87589070146167	8.17775476478763	8.23859342511834	7.93374585202697	7.59087388131715	8.17593374922676	8.41350381185936	8.03855440018076	8.04897638981695	7.64678451307053	8.34149654740151	7.98890549596554	7.77771647666179	8.09846106121514	8.28000192868879	8.20171101045888
"102656027"	9.62319216433721	10.3073087256058	9.48577465639104	9.44198901098889	9.88740237549546	9.42195674560752	10.4863676702093	9.63059614329803	9.66828815780223	9.85893512932043	9.7297629180481	9.66900165005833	9.78134316981176	9.77767932111373	10.0291569367197	9.44542145550631	9.37989304190429	9.27875986955676
"102656029"	8.7082299087305	9.11255255099717	9.18988315337782	9.03100725378697	8.63049555491037	8.58025322292421	8.81317419371162	8.92703608642185	8.98208492677559	8.97363208018418	8.91993949942839	9.06964072653286	9.09292331153893	8.7434506811585	8.80474628288228	9.46772727238874	9.23211993515904	9.30730977435952
"102656037"	8.25720431088814	8.63133717760549	8.24537760125377	8.0830091212088	8.45311988793289	8.1820766888456	9.00177984325137	8.14391982273892	8.21024240306298	8.23783507580503	8.274144408342	8.49100540252188	8.55358650697567	8.35181841056907	8.42749269703162	8.30026513130071	8.03351063264357	8.10792672646042
"102656040"	8.37749825809399	8.34553185323346	8.42893721912358	8.28090175761794	8.31865843225236	8.30154376329835	8.08032002717369	8.15199919074413	8.09881435380244	8.23110914564775	8.18084546909648	8.25079512700093	8.18909691861385	8.30021784092635	8.01487395973183	8.16357164578676	8.53298379650116	8.73259413250035
"102656043"	8.63127965381868	7.91412966557964	8.85111087090117	8.35788557335511	8.11097557344085	8.51973837632911	8.22786391170283	8.04270104759455	7.93569995166484	8.03067800288272	7.8652708377415	8.50969829013017	8.21653375736003	8.51239455964159	8.29347798313272	7.97735681192483	8.50807710095561	8.63278771189502
"102656044"	7.86648492975627	8.17536121815706	7.65128138191137	7.58947878967413	7.97495760872385	7.92761892950122	8.33753425656858	7.86329310889187	8.13469773505099	7.92772485753834	7.6828175389046	7.27993569037931	7.5396923704971	7.96340738886711	8.1233961308778	7.53593140097893	7.50050985949745	7.57766868929923
"102656050"	7.80756642784563	8.04038572395706	7.9031987170467	7.78289690331015	7.99868865782295	7.90904997133689	7.93836825354694	8.24516156218195	8.21024240306298	8.25780489793796	8.11663280695612	7.78665920249822	8.18909691861385	8.1242521510456	8.33822391479015	7.92257665681525	7.85121570353955	7.83336851777443
"102656055"	9.1078466255436	8.99704993686375	9.19192732527606	9.17411705532531	9.1626012348423	9.38524759265973	9.09381227588934	9.2793282300042	9.32612281219189	8.98906560167535	9.20859331728414	9.27196824751324	9.12791055457309	9.17723667725779	9.07986266657982	9.36445274245721	9.48291852963926	9.29310731352498
"102656072"	9.84825181048181	10.2391341130086	10.1176678770968	10.1516844928777	10.3569376750298	10.3135264491477	9.73803528329378	10.2316045244623	10.1303348806389	9.9997629148856	10.3815539037506	9.914871825585	10.2208954631593	10.1782010682899	9.72088128771863	10.4419403845864	10.7003085127526	10.7317269406125
"102656074"	14.4599981346823	14.5950330423476	14.2801976358429	14.1956034509056	14.6116770122322	14.3553522844438	14.8507268417707	14.3740073790909	14.4331067691133	14.4569369115879	14.3468540450759	14.5771556290923	14.3355509463806	14.3974311366301	14.5546790378783	14.3447838646184	14.1589465603228	14.1108161775051
"102656087"	9.01285749438733	9.95273989375643	9.36468352849687	9.35673822530473	9.10240960293661	8.91022689319113	9.37950041836243	9.64417417798624	9.33197696764172	9.68755648348189	9.14601969389319	9.04268002906291	9.32123864514172	9.32136546603845	9.24308712435285	9.28359831011089	9.04446301061511	9.28355864753581
"102656089"	8.89269963741259	8.63609463961769	8.96627169572833	8.96102101978693	8.74474930882049	8.91022689319113	8.97350872209491	8.83866817850071	8.83160145016184	9.0156676995916	8.74192656255058	8.73950162116997	9.03750950183507	8.98916257900115	8.90651943973461	8.81087500087454	8.90468144731089	8.87464742844287
"102656092"	7.09857934668548	7.14175433352074	7.04737383347494	7.19817559533567	7.36677955917891	7.31694563332308	7.35464583130936	7.29183013788397	7.20092142628746	7.18043598858625	7.1733968448034	7.08246429403252	7.22320723459522	7.13992085014241	7.23405802778278	7.08314865747325	7.17386328368626	6.943433737799
"102656093"	9.34614716778699	9.4798230909804	9.416116045361	9.44410861835806	9.52609264628121	9.20236922000663	9.38376691844121	9.49317118330107	9.42247878033649	9.37392007845182	9.43424421098815	9.4659146312443	9.44230715349746	9.42631778003486	9.33516103907382	9.4853218750785	9.38877165204117	9.5746803986846
"102656106"	8.33861930764773	8.95631100819805	8.73112303502627	8.70179141559871	8.99592454817142	8.80466567524972	8.62051894681628	8.82418152381027	8.86467613757294	8.89377112002662	8.93621342707297	8.59943652094756	8.72126705287497	8.78070406310471	8.6778581624302	8.90005484337478	8.90780742859564	8.83553987839879
"102656107"	10.540018185651	10.4333164146571	10.6989553663878	10.5814596768766	10.4312318714532	10.5225535417803	10.4774939369588	10.6280108711009	10.6111548665559	10.5806930738907	10.6313581046019	10.528784661651	10.5173895306194	10.5564060220186	10.5099927344158	10.7315167251565	10.6545597369181	10.5077488169063
"102656121"	8.08188552110528	8.51180396284433	8.12940017255462	8.35788557335511	8.29561830626709	8.0722971601003	8.4844899807574	8.55688247660886	8.45284770438901	8.46503462428804	8.35122950152324	7.89160410472136	8.41732549807288	8.37065566599147	8.44383190804898	8.16357164578676	7.83707653167838	8.16392786104679
"102656130"	12.8577619789966	12.5122571851027	12.9281824390414	12.8717831943162	12.5877505654482	12.7947456367429	12.4832938255829	12.978315727198	12.9566862850352	12.9211091024734	13.1957375619389	12.9695089608916	13.1388070387852	13.0805880837259	13.4046635340741	12.7923254844064	12.6224650535081	12.314078021387
"102656131"	9.61384204548864	9.30668689733946	9.70070633765591	9.67786166531373	9.51848797070093	9.59955228944345	9.42366764320044	9.53464886718471	9.53055145719646	9.55807338214003	9.60282751767377	9.628161091874	9.68537529402904	9.49126616628213	9.60827491947393	9.6579577422478	9.66159466489839	9.66527257692462
"102656132"	8.70523422218934	8.79290133375162	8.76212095298017	8.79262728341829	8.6836235845839	8.85695071880417	8.75081458697592	8.76971436625606	8.64347945028772	8.76681778061033	8.9490959909637	8.7131531259012	8.75788209324144	8.60439086854101	8.77331826110647	8.89005493630344	8.93868400934824	8.82225272004478
"102656134"	11.376742660718	11.5417295396431	11.1531047837155	11.0839354615821	11.4035712995914	11.1015124008994	11.7222326791426	11.1925645552525	11.3811852010018	11.2694221431078	11.2230350830707	11.3800668448495	11.2623501194779	11.2867166205132	11.4262309096456	11.1666192153693	10.9186029059871	11.1516804334627
"102656136"	10.0014814345706	9.7433889527736	10.0468104071809	10.2330689249958	9.82733555418414	10.1102719835349	10.0416512609513	10.1505670941905	10.1826658443664	10.0728836250667	10.009506512989	10.0525452696263	10.1509954584726	10.2561257883857	10.1014900666698	10.1815546746866	10.1314086450061	10.0435771632888
