"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"408953",30530.4318793914,0.355175838893502,0.0709652524106176,5.00492602828199,5.58834867143887e-07,0.000189962459653578
"410271",7634.64426501554,0.35861701470657,0.096781443393911,3.70543155930171,0.000211031109438951,0.0206047183237308
"409640",15189.9814425148,0.365043522813289,0.0993801306640296,3.67320429520642,0.000239527829656854,0.0218695357819301
"726423",1662.93961335863,0.369503620802839,0.0885946861501427,4.17071990273362,3.03638888774546e-05,0.00456852085438161
"100578051",2163.76388861933,0.376115222576933,0.104372670981191,3.60357954856507,0.000313864628824553,0.0255763128952548
"409736",3025.36376074969,0.378283671870911,0.102358810552534,3.69566302919048,0.000219313695652578,0.0209673031114516
"410896",535.963650580625,0.39053921342498,0.103075360160665,3.78887071377912,0.000151333640125814,0.0158277380368693
"408871",6013.93932074446,0.391238609474922,0.0886863563625602,4.41148588713571,1.02663646954003e-05,0.00191969616660654
"409712",753.391393481659,0.395068984062292,0.0948614026250485,4.16469684328674,3.1176654476326e-05,0.00461515056102775
"408742",3300.93736863602,0.396023172150869,0.115925853590171,3.41617646009248,0.000635070796927589,0.0426909522687906
"100578515",2170.30007697547,0.424046076414252,0.0919647203124963,4.61096467181483,4.00804655596917e-06,0.000875853602159167
"408572",2006.14393414791,0.430183981612469,0.0884398998740873,4.86413917502084,1.14956007598955e-06,0.000319717041740365
"100577002",3105.55441546653,0.434326030780703,0.0890663376881103,4.87643302794835,1.08021339432309e-06,0.000314213653480145
"551280",8147.17549359715,0.438141271861568,0.0945278755298563,4.63504833262843,3.56854090900727e-06,0.000818801711571719
"409203",2896.90425076952,0.439455810176848,0.128674772713351,3.41524450294405,0.000637247816607574,0.0426909522687906
"410278",15284.3890916591,0.444716231472974,0.0851405289989015,5.22332004160688,1.75743255696143e-07,7.68081714656761e-05
"725290",21215.4177079001,0.445055179949365,0.0874349877222676,5.09012686503781,3.5782403443515e-07,0.000136837874501909
"406152",3163.51861789015,0.453169156083622,0.0803076536323679,5.6429136649682,1.6719619908575e-08,9.59079197005631e-06
"413025",3538.7205424258,0.456137280561976,0.124924202965547,3.65131231365769,0.00026090373252875,0.0228054710204654
"550998",2668.64443407654,0.475694206870988,0.112272429282315,4.2369636954664,2.26562752075084e-05,0.00371320167597342
"100578121",560.533701098104,0.477037922975073,0.103043940780736,4.62946117317222,3.66618457364494e-06,0.000820688829680812
"551053",1916.71899430218,0.481649213155527,0.131392983141136,3.66571487792589,0.000246648609332989,0.0218695357819301
"413906",2362.30009585079,0.501574251267267,0.100899126701488,4.9710465061921,6.65924719484654e-07,0.000218280609836791
"678511",4312.63811977064,0.503007504647084,0.131650259215811,3.82078628362224,0.000133026890414912,0.0147626625798181
"413816",2479.05798494755,0.50396493304334,0.138966058910945,3.62653252882633,0.000287252647589991,0.0241871999961554
"409786",7019.30618582068,0.506531583334234,0.142030231435644,3.56636455643426,0.000361967752097268,0.0281537290571926
"412810",4610.80973395554,0.512456068574488,0.105777120783472,4.84467779779612,1.26817309426695e-06,0.000337398716782024
"100578226",6439.63129470617,0.523603775312801,0.135251156017616,3.87134417723278,0.000108236838527846,0.0127358680001099
"413789",9911.53132104688,0.524432105632618,0.0782448379896489,6.70244988815742,2.04953872950453e-11,2.68723806562751e-08
"724211",39395.8076258539,0.526299543254636,0.132672810771956,3.96689826794476,7.28140538413322e-05,0.00968532443703981
"725126",2866.64779243294,0.528836110772301,0.14515201481596,3.64332600854917,0.000269137603915752,0.0233032540447054
"107964820",370.602252647731,0.539649448670521,0.106783354198774,5.05368512461204,4.33365856356258e-07,0.000152978147293759
"411563",2573.24611843214,0.564667194806466,0.0846992182388231,6.66673443448199,2.61557746551466e-11,3.00072124731169e-08
"100576734",258.07963014582,0.572209721501857,0.167150951015997,3.42331119280975,0.000618632110591554,0.0426909522687906
"724293",2802.85331803671,0.57386915900408,0.158169103496636,3.62820011189028,0.000285404012763547,0.0241871999961554
"102653894",1046.80825530048,0.574701420529147,0.158722224364638,3.62079994045992,0.000293693553486777,0.0245047221263786
"410997",1729.21507345159,0.585906730388828,0.166741904229156,3.51385413941061,0.000441655257529087,0.0335000987900988
"408302",1511.18947181532,0.58608084993941,0.132974208720048,4.40747762728405,1.04581399357515e-05,0.00191969616660654
"726375",520.260978608551,0.600321988540163,0.133912564658293,4.48293996961388,7.36216450420443e-06,0.00146891186564322
"100576547",114.187914449156,0.601774946487555,0.157713610878184,3.81561834223909,0.000135842331695596,0.0148423919083593
"412209",1211.58224477245,0.601967775758685,0.163204008658468,3.68843743917103,0.000225635488411134,0.0213493042539937
"412231",1383.00307503144,0.602116261899206,0.155815180203059,3.86429782460557,0.000111409222300627,0.0129432131933564
"408622",3219.67124144041,0.604029867200214,0.135695917675883,4.45134885076625,8.53325859228725e-06,0.0016663456885109
"551167",15504.4868808128,0.608988146402542,0.143054763312847,4.25702809399463,2.07162331589292e-05,0.00345697432604823
"410780",1557.584629539,0.615630690159486,0.16799813415747,3.66450909259764,0.000247813436622437,0.0218695357819301
"408868",275.846428180219,0.624554546080077,0.154740194722533,4.03614941289157,5.43356201683188e-05,0.0073337106162475
"102655332",263.697745084418,0.630703264385248,0.174610859684809,3.61205062230226,0.000303785243520459,0.0251183870723493
"725922",446.326662486025,0.632644163144893,0.140188469157531,4.51281169519002,6.39738172859761e-06,0.00130478154455709
"408478",7961.15316814768,0.638655360933629,0.100729487173881,6.34030192004425,2.29315327800323e-10,2.33850675394596e-07
"408888",1562.1808738416,0.657978826004831,0.120406990388251,5.46462314092548,4.63891263515477e-08,2.21413025486218e-05
"412540",4027.99552962939,0.659790516262955,0.183136445172597,3.60272645699296,0.000314896857394181,0.0255763128952548
"408456",543.070482845972,0.687762487409186,0.147029984071402,4.67770225068644,2.90107381438134e-06,0.000682719370984409
"100577717",217.934424110145,0.696773881325175,0.165917881594535,4.1995104724633,2.67492659045108e-05,0.00416109766901016
"411317",130.714944917103,0.715099878668164,0.185871119381421,3.84728881521787,0.000119432148222464,0.0137018532048222
"552281",215.684166247587,0.716217716797417,0.21081332042121,3.39740257098743,0.000680288076476903,0.0439696053936973
"408299",9897.78356545289,0.736190199658347,0.123404888757525,5.9656485822443,2.43664201081356e-09,1.86362503127057e-06
"408817",25820.1330531595,0.760345991404583,0.149018068228368,5.10237450024761,3.35418171973322e-07,0.000133846434016137
"413190",349.600826089048,0.764744463202157,0.221511735826569,3.45238802065507,0.000555648055242143,0.0398470184335064
"406094",25534.544572532,0.770251393086096,0.169707349063206,4.53870381770694,5.66010708227289e-06,0.00120810378607211
"410829",1603.34999420853,0.778913155009708,0.205109952369299,3.79753954409429,0.000146139468569808,0.0157796240298082
"408650",11412.8292165748,0.792727895357061,0.20032426153012,3.95722359988766,7.5825946748089e-05,0.00978852706138817
"410489",3411.58687160051,0.806298501109387,0.212846225258941,3.7881738336138,0.00015175865626983,0.0158277380368693
"408474",1707.38581457909,0.827115459539072,0.210794505799636,3.92379989412655,8.71631428537122e-05,0.0106664443348183
"410227",366.447701413415,0.839895891609241,0.161496210267289,5.20071579524465,1.98522472245822e-07,8.28199659214616e-05
"726786",237.480775485334,0.862434412869413,0.184193457007942,4.68222067645013,2.8378373573484e-06,0.000682719370984409
"411983",1288.59297876061,0.879486221374104,0.149580694257019,5.87967735905087,4.11066935445259e-09,2.90213256424353e-06
"550671",741.939298649031,0.881016807010632,0.155747152568686,5.65671212911642,1.54300240309496e-08,9.44111737040367e-06
"410465",344.026708635954,0.893616290498161,0.261052840626757,3.42312417805028,0.000619057898699106,0.0426909522687906
"100578733",189.31325599828,0.900918264049136,0.238259155906544,3.78125348686502,0.000156040688193344,0.0160774653648902
"408470",3313.90523953382,0.903397721786878,0.121628734757977,7.42750242025045,1.10667358772119e-13,1.69284169801751e-10
