"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"724275",488.112500429104,-2.69098916237077,0.672943677020034,-3.99883267242684,6.36556616140152e-05,0.0365144788933395
"410271",7634.64426501554,0.535402195427197,0.136839719617784,3.91262271599695,9.12991164417686e-05,0.0428308207171152
"408329",4134.82633359794,0.577469449600386,0.133238042269015,4.33411839266178,1.46345404884974e-05,0.0134315812603429
"411563",2573.24611843214,0.62028262350684,0.120165303933048,5.16191116074936,2.44441298147057e-07,0.000373913705732282
"413789",9911.53132104688,0.664946593310456,0.11071634806933,6.00585735445381,1.90323469369259e-09,4.36697200467765e-06
"408470",3313.90523953382,0.779375450962979,0.172486053976063,4.5184838599829,6.22840202392787e-06,0.00680953736826189
"411983",1288.59297876061,0.895517262004161,0.213058431730019,4.20315335437619,2.6322212706161e-05,0.0185834821705496
"413097",1896.41823847121,0.917298824588915,0.219701803745362,4.17519933360256,2.97725241633212e-05,0.0195180161979259
"102655332",263.697745084418,0.978126091899158,0.250292521334112,3.90793175395548,9.30895909786147e-05,0.0428308207171152
"411317",130.714944917103,1.00740133682482,0.257825511874742,3.90729889179563,9.33336690283617e-05,0.0428308207171152
"409638",3156.56783428174,1.07866002293146,0.179377705329126,6.01334497479668,1.8173372156245e-09,4.36697200467765e-06
"724993",287.33184863805,1.30465741582572,0.26145292550326,4.99002798807638,6.03705447862364e-07,0.000791544085782968
"411132",378.525085603938,1.34980725640574,0.329561404652507,4.09576861049305,4.20770038959282e-05,0.0257455161171219
"724765",373.389342386611,1.44055125305923,0.319858207803132,4.50371826614457,6.67747181459545e-06,0.00680953736826189
"726798",481.384311401253,1.44523947657012,0.269382624293982,5.36500630045425,8.09463937042377e-08,0.000148585200283499
"409852",3016.15663734032,1.59652610288321,0.246691060778576,6.47176309447311,9.68659139028887e-11,4.44517678900356e-07
"409602",579.300798986283,2.4936012161358,0.291638522749422,8.55031493311438,1.2275310829081e-17,1.12662802789306e-13
"409740",1392.1144621305,2.69528510089315,0.637347174297674,4.22891198013583,2.3482418873254e-05,0.0179601367015604
"411564",1164.25981781883,2.71844105253379,0.634520118610011,4.28424721739139,1.83358944389526e-05,0.0152988035600643
"100577883",2297.49398360078,3.23496220578496,0.827159417572083,3.91092954642332,9.19415908106079e-05,0.0428308207171152
