"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GB52144",2463.71890113344,-0.516632352028403,0.130686045995567,20.478439788767,3.57407203058394e-05,0.000283636400387324
"GB52613",2219.49705897183,-0.312928630643131,0.0912802671193672,12.7523469915105,0.00170162177776574,0.00676882652932313
"GB55576",3026.26085327665,0.424907318468369,0.113683464388484,16.3537878403447,0.000281073622779751,0.00154602607771224
"GB51192",2208.35716935946,0.265130186582612,0.0691555858615941,16.5503065518976,0.000254769007584311,0.00143600146015167
"GB47962",2279.16743298766,-0.217960430075031,0.091208173838119,5.79220821551417,0.0552380027059707,0.112756898469394
"GB40310",2148.55445917816,-0.332181035114835,0.0801832867951612,17.6640524186354,0.000145982149224341,0.00090474900740739
"GB43302",3078.6859496562,0.28498086241525,0.107075172566459,21.8076600672632,1.8387673549493e-05,0.000166414966074525
"GB43280",2113.4701565936,-0.672586014906746,0.0868758749019159,59.8531226811768,1.00706974179487e-13,1.07093474792037e-11
"GB50853",2221.40246243191,-0.220330031693457,0.0664975010392139,10.9876401646337,0.0041121055502777,0.0141261590535898
"GB43631",2068.32783191026,-0.216483580754725,0.0663440958773533,10.6427790437042,0.00488595985822778,0.0162073651548855
"GB40263",2378.519528486,-0.242251803661834,0.0628918334564094,17.8751942916099,0.000131356291293912,0.000826954925111796
"GB43195",2186.55444329105,0.110395819180511,0.0571781697182916,6.58469128967226,0.0371665675029338,0.0825126248964749
"GB47998",2091.99884495155,-0.0781184213335473,0.0412152268225913,5.85861948487661,0.0534339085781325,0.109748930849115
"GB47189",2310.9969517808,-0.0238970917135159,0.0320756918744117,18.1078003194491,0.000116934084797268,0.000752114846823557
"GB42516",2272.95431259965,-0.264675310586723,0.05648295776973,27.3015557470192,1.17907789073128e-06,1.71760421959153e-05
"GB41979",2214.59588383012,0.0155880878159837,0.0392183427102852,3.95029905665524,0.138740565047183,0.229662517909858
"GB45823",2170.80471970268,-0.209915887139939,0.0651955756812247,11.2488164543292,0.00360869803373364,0.012693107940594
"GB51065",2228.21149707946,0.246697819681624,0.111641112988305,5.0125559958243,0.0815712834126955,0.153235852735081
"GB41046",2210.16177152835,-0.136557091054882,0.0510432074496794,7.15771722304362,0.0279075334207465,0.0656336221861677
"GB47502",2465.46535488298,0.0802587738365982,0.035017605417834,25.5815617852137,2.78634211394314e-06,3.49621550796739e-05
"GB45374",2353.41494723972,0.231891349204742,0.119932789031431,3.73812863247349,0.154267940312022,0.250077894603877
"GB44496",2039.08887788651,-0.0488479535406939,0.0465913721659199,7.78477205568981,0.0203966210257268,0.0512163087188705
"GB43084",2409.60256021646,0.190765212471167,0.0722780734970097,25.2017901586257,3.36899836343114e-06,4.09835921027119e-05
"GB43295",2186.49468911781,-0.64381744408417,0.139667702340339,22.4072629546208,1.36246285889869e-05,0.000130235120167837
"GB50633",2489.09738948045,-0.307722224432899,0.0892154427601061,13.6240466348539,0.00110046405778461,0.00477978959883913
"GB40451",1918.08473119155,-0.0896903031318664,0.0397413755064841,7.52476879017911,0.0232282888740955,0.0565356083010361
